"customer_nk","customer_sk","dbt_valid_from","dbt_valid_to"
"METABASE_PERSON_1031","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1032","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1033","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1034","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1035","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1036","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1037","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1038","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1039","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_104","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1040","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1041","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1042","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1043","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1044","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1045","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1046","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1047","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1048","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1049","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_105","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1050","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1051","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1052","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1053","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1054","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1055","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1056","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1057","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1058","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1059","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_106","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1060","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1061","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1062","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1063","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1064","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1065","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1066","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1067","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1068","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1069","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_107","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1070","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1071","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1072","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1073","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1074","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1075","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1076","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1077","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1078","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1079","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_108","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1080","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1081","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1082","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1083","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1084","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1085","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1086","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1087","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1088","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1089","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_109","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1090","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1091","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1092","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1093","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1094","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1095","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1096","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1097","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1098","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1099","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_11","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_110","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1100","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1101","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1102","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1103","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1104","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1105","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1106","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1107","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1108","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1109","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_111","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1110","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1111","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1112","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1113","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1114","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1115","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1116","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1117","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1118","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1119","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_112","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1120","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1121","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1122","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1123","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1124","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1125","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1126","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1127","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1128","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1129","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_113","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1130","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1131","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1132","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1133","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1134","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1135","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1136","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1137","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1138","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1139","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_114","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1140","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1141","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1142","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1143","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1144","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1145","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1146","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1147","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1148","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1149","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_115","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1150","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1151","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1152","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1153","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1154","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1155","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1156","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1157","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1158","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1159","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_116","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1160","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1161","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1162","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1163","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1164","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1165","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1166","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1167","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1168","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1169","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_117","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1170","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1171","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1172","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1173","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1174","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1175","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1176","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1177","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1178","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1179","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_118","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1180","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1181","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1182","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1183","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1184","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1185","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1186","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1187","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1188","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1189","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_119","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1190","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1191","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1192","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1193","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1194","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1195","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1196","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1197","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1198","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1199","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_12","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_120","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1200","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1201","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1202","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1203","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1204","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1205","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1206","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1207","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1208","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1209","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_121","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1210","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1211","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1212","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1213","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1214","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1215","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1216","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1217","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1218","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1219","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_122","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1220","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1221","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1222","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1223","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1224","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1225","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1226","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1227","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1228","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1229","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_123","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1230","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1231","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1232","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1233","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1234","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1235","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1236","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1237","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1238","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1239","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_124","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1240","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1241","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1242","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1243","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1244","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1245","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1246","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1247","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1248","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1249","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_125","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1250","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1251","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1252","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1253","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1254","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1255","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1256","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1257","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1258","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1259","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_126","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1260","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1261","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1262","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1263","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1264","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1265","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1266","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1267","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1268","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1269","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_127","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1270","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1271","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1272","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1273","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1274","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1275","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1276","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1277","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1278","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1279","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_128","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1280","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1281","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1282","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1283","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1284","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1285","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1286","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1287","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1288","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1289","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_129","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1290","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1291","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1292","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1293","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1294","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1295","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1296","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1297","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1298","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1299","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_13","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_130","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1300","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1301","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1302","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1303","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1304","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1305","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1306","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1307","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1308","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1309","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_131","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1310","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1311","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1312","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1313","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1314","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1315","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1316","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1317","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1318","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1319","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_132","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1320","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1321","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1322","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1323","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1324","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1325","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1326","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1327","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1328","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1329","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_133","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1330","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1331","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1332","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1333","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1334","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1335","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1336","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1337","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1338","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1339","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_134","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1340","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1341","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1342","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1343","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1344","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1345","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1346","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1347","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1348","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1349","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_135","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1350","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1351","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1352","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1353","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1354","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1355","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1356","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1357","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1358","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1359","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_136","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1360","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1361","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1362","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1363","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1364","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1365","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1366","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1367","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1368","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1369","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_137","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1370","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1371","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1372","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1373","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1374","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1375","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1376","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1377","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1378","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1379","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_138","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1380","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_1381","1","2025-11-21 23:39:47.459689",NULL
