"dim_customer_sk","dim_product_sk","dim_supplier_sk","dim_category_sk","dim_employee_sk","dim_channel_sk","order_nk","source_system","source_order_id","order_date","shipped_date","quantity","unit_price","discount_pct","gross_amount","net_amount","dw_load_ts"
"-1","-1","-1","-1","-1","1","METABASE_17440","METABASE","17440",NULL,NULL,"3.0000","10.2067",NULL,"30.6201","32.4600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_17439","METABASE","17439",NULL,NULL,"4.0000","10.9450",NULL,"43.7800","46.4100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_17438","METABASE","17438",NULL,NULL,"4.0000","12.7250",NULL,"50.9000","53.9500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_17437","METABASE","17437",NULL,NULL,"4.0000","30.8925",NULL,"123.5700","130.9800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_17436","METABASE","17436",NULL,NULL,"1.0000","30.6200","3.9600","30.6200","28.5000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_17435","METABASE","17435",NULL,NULL,"2.0000","49.4900",NULL,"98.9800","104.9200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10973","METABASE","10973",NULL,NULL,"2.0000","37.8250",NULL,"75.6500","77.8400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10972","METABASE","10972",NULL,NULL,"1.0000","49.8200","6.3100","49.8200","44.9500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10971","METABASE","10971",NULL,NULL,"2.0000","39.3500","6.3100","78.7000","74.6700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10970","METABASE","10970",NULL,NULL,"4.0000","14.1750",NULL,"56.7000","58.3400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10969","METABASE","10969",NULL,NULL,"1.0000","89.2000",NULL,"89.2000","91.7900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10968","METABASE","10968",NULL,NULL,"6.0000","9.5817","1.8100","57.4902","57.3500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10967","METABASE","10967",NULL,NULL,"2.0000","35.1750",NULL,"70.3500","72.3900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12471","METABASE","12471",NULL,NULL,"4.0000","13.7250",NULL,"54.9000","58.1900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12470","METABASE","12470",NULL,NULL,"1.0000","53.6400",NULL,"53.6400","56.8600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12469","METABASE","12469",NULL,NULL,"5.0000","9.4080",NULL,"47.0400","49.8600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12468","METABASE","12468",NULL,NULL,"1.0000","77.9100",NULL,"77.9100","82.5800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12467","METABASE","12467",NULL,NULL,"2.0000","61.7850",NULL,"123.5700","130.9800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12466","METABASE","12466",NULL,NULL,"6.0000","10.6200",NULL,"63.7200","67.5400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12465","METABASE","12465",NULL,NULL,"3.0000","21.6967",NULL,"65.0901","69.0000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_328","METABASE","328",NULL,NULL,"4.0000","22.3000",NULL,"89.2000","95.0000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_327","METABASE","327",NULL,NULL,"5.0000","7.0300",NULL,"35.1500","37.4300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_326","METABASE","326",NULL,NULL,"7.0000","7.1557",NULL,"50.0899","53.3500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_325","METABASE","325",NULL,NULL,"3.0000","17.8667",NULL,"53.6001","57.0800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_324","METABASE","324",NULL,NULL,"2.0000","52.5600",NULL,"105.1200","111.9500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_323","METABASE","323",NULL,NULL,"3.0000","14.2600",NULL,"42.7800","45.5600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_322","METABASE","322",NULL,NULL,"2.0000","59.0250",NULL,"118.0500","125.7200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_321","METABASE","321",NULL,NULL,"2.0000","41.0700",NULL,"82.1400","87.4800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_320","METABASE","320",NULL,NULL,"1.0000","65.0900",NULL,"65.0900","69.3200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_319","METABASE","319",NULL,NULL,"2.0000","14.5900",NULL,"29.1800","31.0800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_318","METABASE","318",NULL,NULL,"1.0000","76.3500",NULL,"76.3500","81.3100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_317","METABASE","317",NULL,NULL,"3.0000","18.2000","1.8100","54.6000","56.3400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_316","METABASE","316",NULL,NULL,"3.0000","10.6100",NULL,"31.8300","33.9000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_315","METABASE","315",NULL,NULL,"5.0000","9.1100",NULL,"45.5500","48.5100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_314","METABASE","314",NULL,NULL,"2.0000","28.3500",NULL,"56.7000","60.3900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_313","METABASE","313",NULL,NULL,"5.0000","27.2320",NULL,"136.1600","145.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_312","METABASE","312",NULL,NULL,"5.0000","24.6420",NULL,"123.2100","131.2200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_311","METABASE","311",NULL,NULL,"5.0000","9.5500",NULL,"47.7500","50.8500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_310","METABASE","310",NULL,NULL,"3.0000","14.6433","1.3600","43.9299","45.4300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_309","METABASE","309",NULL,NULL,"2.0000","43.7350",NULL,"87.4700","93.1600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_308","METABASE","308",NULL,NULL,"1.0000","77.9100",NULL,"77.9100","82.9700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_307","METABASE","307",NULL,NULL,"3.0000","22.6100",NULL,"67.8300","72.2400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_2327","METABASE","2327",NULL,NULL,"3.0000","22.2667",NULL,"66.8001","70.9800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_2326","METABASE","2326",NULL,NULL,"5.0000","10.7280","8.3900","53.6400","48.6000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_2325","METABASE","2325",NULL,NULL,"4.0000","16.2725",NULL,"65.0900","69.1600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_2324","METABASE","2324",NULL,NULL,"1.0000","73.2000",NULL,"73.2000","77.7800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_2323","METABASE","2323",NULL,NULL,"2.0000","33.9150","8.3900","67.8300","63.6800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_2322","METABASE","2322",NULL,NULL,"5.0000","6.3660",NULL,"31.8300","33.8200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_2321","METABASE","2321",NULL,NULL,"5.0000","13.6640","8.3900","68.3200","64.2000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15978","METABASE","15978",NULL,NULL,"1.0000","37.3300",NULL,"37.3300","37.3300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15977","METABASE","15977",NULL,NULL,"2.0000","19.7900",NULL,"39.5800","39.5800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15976","METABASE","15976",NULL,NULL,"8.0000","6.3988",NULL,"51.1904","51.1900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15975","METABASE","15975",NULL,NULL,"5.0000","4.7380",NULL,"23.6900","23.6900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15974","METABASE","15974",NULL,NULL,"4.0000","13.0250",NULL,"52.1000","52.1000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15973","METABASE","15973",NULL,NULL,"3.0000","30.2567",NULL,"90.7701","90.7700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15972","METABASE","15972",NULL,NULL,"2.0000","32.0050",NULL,"64.0100","64.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15971","METABASE","15971",NULL,NULL,"5.0000","24.7140","7.6100","123.5700","115.9600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15970","METABASE","15970",NULL,NULL,"7.0000","13.6814",NULL,"95.7698","95.7700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15969","METABASE","15969",NULL,NULL,"8.0000","6.8775",NULL,"55.0200","55.0200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15968","METABASE","15968",NULL,NULL,"1.0000","26.9600",NULL,"26.9600","26.9600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15967","METABASE","15967",NULL,NULL,"1.0000","66.4400",NULL,"66.4400","66.4400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15966","METABASE","15966",NULL,NULL,"1.0000","53.0800",NULL,"53.0800","53.0800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7223","METABASE","7223",NULL,NULL,"1.0000","127.8800",NULL,"127.8800","135.8700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7222","METABASE","7222",NULL,NULL,"4.0000","10.2000",NULL,"40.8000","43.3500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7221","METABASE","7221",NULL,NULL,"8.0000","3.6200",NULL,"28.9600","30.7700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7220","METABASE","7220",NULL,NULL,"1.0000","71.5400",NULL,"71.5400","76.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7219","METABASE","7219",NULL,NULL,"1.0000","73.1900",NULL,"73.1900","77.7600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7218","METABASE","7218",NULL,NULL,"6.0000","18.2967",NULL,"109.7802","116.6400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7217","METABASE","7217",NULL,NULL,"3.0000","11.2933",NULL,"33.8799","36.0000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7216","METABASE","7216",NULL,NULL,"6.0000","13.6017",NULL,"81.6102","86.7100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7215","METABASE","7215",NULL,NULL,"6.0000","5.5983",NULL,"33.5898","35.6900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7214","METABASE","7214",NULL,NULL,"5.0000","11.3400",NULL,"56.7000","60.2400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7213","METABASE","7213",NULL,NULL,"1.0000","53.4100",NULL,"53.4100","56.7500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7212","METABASE","7212",NULL,NULL,"2.0000","26.3600",NULL,"52.7200","56.0200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7211","METABASE","7211",NULL,NULL,"2.0000","26.8200",NULL,"53.6400","56.9900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7210","METABASE","7210",NULL,NULL,"6.0000","6.8000","6.9400","40.8000","36.4100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7209","METABASE","7209",NULL,NULL,"2.0000","33.6700",NULL,"67.3400","71.5500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7208","METABASE","7208",NULL,NULL,"4.0000","11.7600",NULL,"47.0400","49.9800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7207","METABASE","7207",NULL,NULL,"3.0000","29.1567",NULL,"87.4701","92.9400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7206","METABASE","7206",NULL,NULL,"6.0000","5.2883",NULL,"31.7298","33.7100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7205","METABASE","7205",NULL,NULL,"8.0000","6.2275","2.4400","49.8200","50.4900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7204","METABASE","7204",NULL,NULL,"2.0000","55.4650",NULL,"110.9300","117.8600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7203","METABASE","7203",NULL,NULL,"2.0000","19.7900",NULL,"39.5800","42.0500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7202","METABASE","7202",NULL,NULL,"5.0000","27.9780",NULL,"139.8900","148.6300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7201","METABASE","7201",NULL,NULL,"1.0000","61.2000",NULL,"61.2000","65.0200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7200","METABASE","7200",NULL,NULL,"1.0000","80.4000","7.5600","80.4000","77.8600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7199","METABASE","7199",NULL,NULL,"4.0000","21.4300",NULL,"85.7200","91.0800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7198","METABASE","7198",NULL,NULL,"1.0000","43.7800",NULL,"43.7800","46.5200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7197","METABASE","7197",NULL,NULL,"6.0000","8.3417",NULL,"50.0502","53.1800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7196","METABASE","7196",NULL,NULL,"2.0000","55.4950",NULL,"110.9900","117.9300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_7195","METABASE","7195",NULL,NULL,"1.0000","27.7400",NULL,"27.7400","29.4700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15579","METABASE","15579",NULL,NULL,"7.0000","4.8400",NULL,"33.8800","35.3100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15578","METABASE","15578",NULL,NULL,"2.0000","65.4700",NULL,"130.9400","136.4700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15577","METABASE","15577",NULL,NULL,"2.0000","34.5750",NULL,"69.1500","72.0700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15576","METABASE","15576",NULL,NULL,"8.0000","9.8375",NULL,"78.7000","82.0300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15575","METABASE","15575",NULL,NULL,"6.0000","19.0967",NULL,"114.5802","119.4200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15574","METABASE","15574",NULL,NULL,"6.0000","5.8583",NULL,"35.1498","36.6400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15109","METABASE","15109",NULL,NULL,"4.0000","17.2875",NULL,"69.1500","69.1500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15108","METABASE","15108",NULL,NULL,"5.0000","24.6240",NULL,"123.1200","123.1200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15107","METABASE","15107",NULL,NULL,"6.0000","13.0250","1.2800","78.1500","76.8600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15106","METABASE","15106",NULL,NULL,"4.0000","10.6200",NULL,"42.4800","42.4800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15105","METABASE","15105",NULL,NULL,"4.0000","24.7050",NULL,"98.8200","98.8200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15104","METABASE","15104",NULL,NULL,"6.0000","7.3650",NULL,"44.1900","44.1900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15103","METABASE","15103",NULL,NULL,"3.0000","32.9467",NULL,"98.8401","98.8400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15102","METABASE","15102",NULL,NULL,"4.0000","14.4800",NULL,"57.9200","57.9200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15101","METABASE","15101",NULL,NULL,"2.0000","33.4000",NULL,"66.8000","66.8000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15100","METABASE","15100",NULL,NULL,"6.0000","6.0617","3.6800","36.3702","32.6900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_15099","METABASE","15099",NULL,NULL,"4.0000","23.3150",NULL,"93.2600","93.2600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10780","METABASE","10780",NULL,NULL,"4.0000","6.8750",NULL,"27.5000","29.2900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10779","METABASE","10779",NULL,NULL,"1.0000","47.0400",NULL,"47.0400","50.1000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10778","METABASE","10778",NULL,NULL,"7.0000","7.1971",NULL,"50.3797","53.6500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10777","METABASE","10777",NULL,NULL,"6.0000","6.8883",NULL,"41.3298","44.0200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10776","METABASE","10776",NULL,NULL,"2.0000","30.6000",NULL,"61.2000","65.1800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10775","METABASE","10775",NULL,NULL,"5.0000","25.7640",NULL,"128.8200","137.1900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10774","METABASE","10774",NULL,NULL,"3.0000","27.2933",NULL,"81.8799","87.2000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10773","METABASE","10773",NULL,NULL,"6.0000","7.4217",NULL,"44.5302","47.4200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10772","METABASE","10772",NULL,NULL,"3.0000","47.9633",NULL,"143.8899","153.2400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_6152","METABASE","6152",NULL,NULL,"1.0000","63.7200",NULL,"63.7200","67.5400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_6151","METABASE","6151",NULL,NULL,"2.0000","37.8250",NULL,"75.6500","80.1900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_6150","METABASE","6150",NULL,NULL,"1.0000","29.5200",NULL,"29.5200","31.2900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_6149","METABASE","6149",NULL,NULL,"1.0000","30.6200","2.5600","30.6200","29.9000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_6148","METABASE","6148",NULL,NULL,"7.0000","7.8429",NULL,"54.9003","58.1900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10498","METABASE","10498",NULL,NULL,"4.0000","20.4700",NULL,"81.8800","87.0000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10497","METABASE","10497",NULL,NULL,"2.0000","61.5600",NULL,"123.1200","130.8100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10519","METABASE","10519",NULL,NULL,"4.0000","10.3325",NULL,"41.3300","43.9100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10518","METABASE","10518",NULL,NULL,"4.0000","23.2425","7.8500","92.9700","90.9300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10517","METABASE","10517",NULL,NULL,"2.0000","29.7650",NULL,"59.5300","63.2500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10516","METABASE","10516",NULL,NULL,"6.0000","23.3150",NULL,"139.8900","148.6300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10515","METABASE","10515",NULL,NULL,"2.0000","37.5150",NULL,"75.0300","79.7200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10514","METABASE","10514",NULL,NULL,"2.0000","27.4550",NULL,"54.9100","58.3400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10513","METABASE","10513",NULL,NULL,"19.0000","4.3095",NULL,"81.8805","87.0000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10512","METABASE","10512",NULL,NULL,"2.0000","35.7700",NULL,"71.5400","76.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10511","METABASE","10511",NULL,NULL,"3.0000","10.5967",NULL,"31.7901","33.7800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10510","METABASE","10510",NULL,NULL,"4.0000","17.5375",NULL,"70.1500","74.5300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10509","METABASE","10509",NULL,NULL,"4.0000","28.1050",NULL,"112.4200","119.4500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10508","METABASE","10508",NULL,NULL,"40.0000","3.2138",NULL,"128.5520","136.5800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10507","METABASE","10507",NULL,NULL,"4.0000","5.1025",NULL,"20.4100","21.6900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10506","METABASE","10506",NULL,NULL,"6.0000","7.1300",NULL,"42.7800","45.4500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10505","METABASE","10505",NULL,NULL,"2.0000","74.0850",NULL,"148.1700","157.4300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10504","METABASE","10504",NULL,NULL,"2.0000","15.9150",NULL,"31.8300","33.8200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10503","METABASE","10503",NULL,NULL,"8.0000","3.7250",NULL,"29.8000","31.6600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10502","METABASE","10502",NULL,NULL,"2.0000","19.2100",NULL,"38.4200","40.8200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10501","METABASE","10501",NULL,NULL,"1.0000","68.2300","3.3500","68.2300","69.1400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10500","METABASE","10500",NULL,NULL,"4.0000","19.0875",NULL,"76.3500","81.1200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10499","METABASE","10499",NULL,NULL,"7.0000","19.9843",NULL,"139.8901","148.6300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10726","METABASE","10726",NULL,NULL,"1.0000","143.4200",NULL,"143.4200","152.7400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10725","METABASE","10725",NULL,NULL,"1.0000","25.5400",NULL,"25.5400","27.2000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10724","METABASE","10724",NULL,NULL,"1.0000","79.9400",NULL,"79.9400","85.1400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10723","METABASE","10723",NULL,NULL,"5.0000","23.2020","1.2000","116.0100","122.3500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10722","METABASE","10722",NULL,NULL,"5.0000","6.3660",NULL,"31.8300","33.9000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10721","METABASE","10721",NULL,NULL,"1.0000","47.5900",NULL,"47.5900","50.6800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10720","METABASE","10720",NULL,NULL,"5.0000","14.8600",NULL,"74.3000","79.1300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10719","METABASE","10719",NULL,NULL,"3.0000","37.9833",NULL,"113.9499","121.3600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10718","METABASE","10718",NULL,NULL,"5.0000","17.9300",NULL,"89.6500","95.4800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10717","METABASE","10717",NULL,NULL,"20.0000","7.4085",NULL,"148.1700","157.8000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10716","METABASE","10716",NULL,NULL,"6.0000","7.3450","1.2000","44.0700","45.7300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10715","METABASE","10715",NULL,NULL,"1.0000","105.2000",NULL,"105.2000","112.0400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10714","METABASE","10714",NULL,NULL,"4.0000","14.0825",NULL,"56.3300","59.9900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10713","METABASE","10713",NULL,NULL,"3.0000","8.7933",NULL,"26.3799","28.1000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_14826","METABASE","14826",NULL,NULL,"3.0000","17.8800",NULL,"53.6400","55.9100","2025-11-22 21:21:50.513059-03"
