"order_nk","order_date","customer_nk","product_nk","supplier_nk","category_nk","quantity","unit_price"
"METABASE_342","2024-04-21 20:31:00-03","METABASE_822","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","4.0000","31.0300"
"METABASE_341","2025-10-04 18:38:00-03","METABASE_822","METABASE_84","METABASE_SUP_americo_sipes_and_sons","METABASE_CAT_gizmo","8.0000","10.2350"
"METABASE_340","2023-11-18 12:30:00-03","METABASE_822","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","3.0000","23.3800"
"METABASE_339","2023-09-30 16:10:00-03","METABASE_822","METABASE_199","METABASE_SUP_gulgowski,_grimes_and_mayer","METABASE_CAT_widget","4.0000","19.2375"
"METABASE_338","2024-03-09 09:06:00-03","METABASE_822","METABASE_83","METABASE_SUP_mr._johanna_koepp_and_sons","METABASE_CAT_gadget","1.0000","81.8800"
"METABASE_337","2024-01-26 19:47:00-03","METABASE_822","METABASE_46","METABASE_SUP_una_fadel_group","METABASE_CAT_gadget","3.0000","39.3500"
"METABASE_336","2026-02-26 07:08:00-03","METABASE_822","METABASE_112","METABASE_SUP_ledner-watsica","METABASE_CAT_doohickey","2.0000","20.6650"
"METABASE_335","2025-06-28 16:18:00-03","METABASE_822","METABASE_179","METABASE_SUP_casper-schimmel","METABASE_CAT_doohickey","8.0000","8.5400"
"METABASE_334","2025-08-21 22:26:00-03","METABASE_822","METABASE_46","METABASE_SUP_una_fadel_group","METABASE_CAT_gadget","9.0000","13.1167"
"METABASE_333","2023-04-12 09:54:00-03","METABASE_822","METABASE_126","METABASE_SUP_emmerich-nienow","METABASE_CAT_widget","3.0000","27.8333"
"METABASE_332","2023-12-28 06:26:00-03","METABASE_822","METABASE_164","METABASE_SUP_bosco-breitenberg","METABASE_CAT_doohickey","1.0000","61.9800"
"METABASE_331","2024-05-13 08:19:00-03","METABASE_822","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","3.0000","23.4500"
"METABASE_330","2025-01-22 09:26:00-03","METABASE_822","METABASE_93","METABASE_SUP_medhurst-reichert","METABASE_CAT_widget","1.0000","49.8200"
"METABASE_329","2025-03-02 03:19:00-03","METABASE_822","METABASE_25","METABASE_SUP_ritchie,_haley_and_pacocha","METABASE_CAT_widget","1.0000","68.6200"
"METABASE_18334","2025-02-03 09:15:00-03","METABASE_1780","METABASE_94","METABASE_SUP_nolan-heller","METABASE_CAT_widget","1.0000","109.2200"
"METABASE_18333","2023-09-20 10:06:00-03","METABASE_1780","METABASE_138","METABASE_SUP_kiel_kassulke_group","METABASE_CAT_doohickey","3.0000","25.3233"
"METABASE_6303","2026-01-20 12:20:00-03","METABASE_221","METABASE_51","METABASE_SUP_keshaun_mueller_group","METABASE_CAT_gizmo","2.0000","37.8250"
"METABASE_6302","2025-09-24 01:12:00-03","METABASE_221","METABASE_15","METABASE_SUP_friesen-anderson","METABASE_CAT_widget","5.0000","7.5300"
"METABASE_6301","2026-04-17 22:34:00-03","METABASE_221","METABASE_107","METABASE_SUP_dora_fay_and_sons","METABASE_CAT_gadget","3.0000","16.6967"
"METABASE_6300","2025-06-07 20:05:00-03","METABASE_221","METABASE_17","METABASE_SUP_hilpert,_jacobs_and_hauck","METABASE_CAT_doohickey","6.0000","13.3233"
"METABASE_6299","2026-02-07 20:52:00-03","METABASE_221","METABASE_14","METABASE_SUP_mcclure-lockman","METABASE_CAT_widget","2.0000","18.8250"
"METABASE_6298","2025-01-21 23:15:00-03","METABASE_221","METABASE_41","METABASE_SUP_robyn_padberg_inc","METABASE_CAT_widget","2.0000","31.7550"
"METABASE_12481","2024-01-11 19:24:00-03","METABASE_395","METABASE_132","METABASE_SUP_marge_effertz_jr._inc","METABASE_CAT_widget","1.0000","127.8800"
"METABASE_12480","2024-09-30 19:18:00-03","METABASE_395","METABASE_36","METABASE_SUP_wolf,_beahan_and_thiel","METABASE_CAT_gizmo","3.0000","43.6467"
"METABASE_12479","2026-03-26 06:43:00-03","METABASE_395","METABASE_107","METABASE_SUP_dora_fay_and_sons","METABASE_CAT_gadget","1.0000","50.0900"
"METABASE_10966","2022-09-17 17:27:00-03","METABASE_894","METABASE_191","METABASE_SUP_herman,_gleason_and_renner","METABASE_CAT_gadget","4.0000","21.4300"
"METABASE_10965","2024-03-17 05:00:00-03","METABASE_894","METABASE_58","METABASE_SUP_smitham,_dach_and_bode","METABASE_CAT_gadget","1.0000","78.1500"
"METABASE_10964","2025-05-21 22:34:00-03","METABASE_894","METABASE_85","METABASE_SUP_reynolds,_gleason_and_brekke","METABASE_CAT_gizmo","4.0000","13.7250"
"METABASE_10963","2025-03-08 16:30:00-03","METABASE_894","METABASE_87","METABASE_SUP_miss_annamae_kutch_group","METABASE_CAT_widget","1.0000","117.2600"
"METABASE_10962","2023-05-30 08:20:00-03","METABASE_894","METABASE_47","METABASE_SUP_annetta_wyman_and_sons","METABASE_CAT_doohickey","4.0000","14.0125"
"METABASE_10961","2025-06-25 01:14:00-03","METABASE_894","METABASE_174","METABASE_SUP_barrows-johns","METABASE_CAT_gadget","7.0000","15.9443"
"METABASE_10960","2026-02-24 23:18:00-03","METABASE_894","METABASE_99","METABASE_SUP_kuhlman-kuphal","METABASE_CAT_gadget","2.0000","33.9150"
"METABASE_10959","2023-12-21 14:34:00-03","METABASE_894","METABASE_86","METABASE_SUP_orn,_hilpert_and_pfannerstill","METABASE_CAT_doohickey","2.0000","30.7700"
"METABASE_10958","2022-07-23 12:39:00-03","METABASE_894","METABASE_11","METABASE_SUP_upton,_kovacek_and_halvorson","METABASE_CAT_gadget","4.0000","22.0750"
"METABASE_10957","2023-11-05 09:51:00-03","METABASE_894","METABASE_131","METABASE_SUP_batz-schroeder","METABASE_CAT_widget","2.0000","37.7050"
"METABASE_10956","2024-07-03 17:54:00-03","METABASE_894","METABASE_194","METABASE_SUP_rosanna_murazik_inc","METABASE_CAT_doohickey","4.0000","12.5950"
"METABASE_8175","2024-02-03 19:44:00-03","METABASE_1404","METABASE_88","METABASE_SUP_dorothea_balistreri_inc","METABASE_CAT_gizmo","2.0000","52.7050"
"METABASE_8174","2024-06-02 00:15:00-03","METABASE_1404","METABASE_200","METABASE_SUP_pouros,_nitzsche_and_mayer","METABASE_CAT_gadget","7.0000","10.4571"
"METABASE_8173","2025-05-27 02:24:00-03","METABASE_1404","METABASE_20","METABASE_SUP_ora_monahan_and_sons","METABASE_CAT_gizmo","5.0000","7.4660"
"METABASE_8172","2023-03-30 15:37:00-03","METABASE_1404","METABASE_68","METABASE_SUP_howe,_kiehn_and_price","METABASE_CAT_gizmo","1.0000","76.8300"
"METABASE_8171","2023-10-19 16:51:00-03","METABASE_1404","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","6.0000","7.8167"
"METABASE_8170","2023-12-06 14:43:00-03","METABASE_1404","METABASE_98","METABASE_SUP_pacocha-volkman","METABASE_CAT_gizmo","2.0000","37.4750"
"METABASE_8169","2024-09-15 01:18:00-03","METABASE_1404","METABASE_4","METABASE_SUP_regan_bradtke_and_sons","METABASE_CAT_doohickey","4.0000","27.7475"
"METABASE_8168","2024-07-23 00:23:00-03","METABASE_1404","METABASE_95","METABASE_SUP_schiller,_bogisich_and_lockman","METABASE_CAT_gizmo","5.0000","9.9640"
"METABASE_8167","2024-07-09 02:33:00-03","METABASE_1404","METABASE_99","METABASE_SUP_kuhlman-kuphal","METABASE_CAT_gadget","5.0000","13.5660"
"METABASE_8166","2023-09-17 18:41:00-03","METABASE_1404","METABASE_86","METABASE_SUP_orn,_hilpert_and_pfannerstill","METABASE_CAT_doohickey","5.0000","12.3080"
"METABASE_8165","2023-11-15 12:24:00-03","METABASE_1404","METABASE_138","METABASE_SUP_kiel_kassulke_group","METABASE_CAT_doohickey","3.0000","25.3233"
"METABASE_13631","2025-09-18 19:21:00-03","METABASE_1360","METABASE_129","METABASE_SUP_turner,_kiehn_and_schmitt","METABASE_CAT_gizmo","6.0000","24.6950"
"METABASE_1947","2023-08-04 03:02:00-03","METABASE_1770","METABASE_134","METABASE_SUP_considine,_bogisich_and_bauch","METABASE_CAT_doohickey","5.0000","5.6660"
"METABASE_1946","2025-03-21 01:50:00-03","METABASE_1770","METABASE_27","METABASE_SUP_alfredo_kuhlman_group","METABASE_CAT_gadget","1.0000","127.5200"
"METABASE_1945","2024-08-06 07:05:00-03","METABASE_1770","METABASE_200","METABASE_SUP_pouros,_nitzsche_and_mayer","METABASE_CAT_gadget","7.0000","10.4571"
"METABASE_1944","2023-09-25 11:46:00-03","METABASE_1770","METABASE_15","METABASE_SUP_friesen-anderson","METABASE_CAT_widget","5.0000","5.0200"
"METABASE_1943","2024-01-11 04:30:00-03","METABASE_1770","METABASE_158","METABASE_SUP_israel_spinka_and_sons","METABASE_CAT_gizmo","1.0000","139.8900"
"METABASE_1942","2025-09-23 23:13:00-03","METABASE_1770","METABASE_93","METABASE_SUP_medhurst-reichert","METABASE_CAT_widget","5.0000","9.9640"
"METABASE_1941","2024-06-26 21:11:00-03","METABASE_1770","METABASE_80","METABASE_SUP_cruickshank-abernathy","METABASE_CAT_widget","6.0000","9.1517"
"METABASE_1940","2025-12-25 09:22:00-03","METABASE_1770","METABASE_72","METABASE_SUP_senger,_mertz_and_murray","METABASE_CAT_widget","2.0000","71.1000"
"METABASE_1939","2023-06-23 14:37:00-03","METABASE_1770","METABASE_13","METABASE_SUP_mr._tanya_stracke_and_sons","METABASE_CAT_gizmo","5.0000","15.0180"
"METABASE_1938","2025-09-29 21:37:00-03","METABASE_1770","METABASE_123","METABASE_SUP_flatley-kunde","METABASE_CAT_gizmo","4.0000","27.7325"
"METABASE_1937","2024-01-28 06:56:00-03","METABASE_1770","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","2.0000","35.0750"
"METABASE_1936","2024-11-30 12:14:00-03","METABASE_1770","METABASE_66","METABASE_SUP_goyette-smitham","METABASE_CAT_widget","3.0000","45.3867"
"METABASE_1935","2026-02-02 15:47:00-03","METABASE_1770","METABASE_147","METABASE_SUP_bradtke,_wilkinson_and_reilly","METABASE_CAT_doohickey","1.0000","66.6500"
"METABASE_1934","2025-01-04 18:37:00-03","METABASE_1770","METABASE_30","METABASE_SUP_miles_ryan_group","METABASE_CAT_gadget","2.0000","32.0850"
"METABASE_1933","2024-02-21 00:34:00-03","METABASE_1770","METABASE_167","METABASE_SUP_prohaska-quigley","METABASE_CAT_doohickey","1.0000","97.7000"
"METABASE_1932","2023-12-08 17:20:00-03","METABASE_1770","METABASE_52","METABASE_SUP_koch-ruecker","METABASE_CAT_widget","2.0000","34.5600"
"METABASE_1931","2024-08-18 08:20:00-03","METABASE_1770","METABASE_41","METABASE_SUP_robyn_padberg_inc","METABASE_CAT_widget","6.0000","10.5850"
"METABASE_1930","2024-04-06 15:27:00-03","METABASE_1770","METABASE_13","METABASE_SUP_mr._tanya_stracke_and_sons","METABASE_CAT_gizmo","2.0000","56.3150"
"METABASE_1929","2025-04-02 02:20:00-03","METABASE_1770","METABASE_118","METABASE_SUP_herta_skiles_and_sons","METABASE_CAT_gadget","2.0000","28.8150"
"METABASE_1928","2025-09-01 15:08:00-03","METABASE_1770","METABASE_139","METABASE_SUP_wuckert,_murazik_and_ernser","METABASE_CAT_doohickey","4.0000","19.1950"
"METABASE_1927","2024-03-15 15:26:00-03","METABASE_1770","METABASE_60","METABASE_SUP_stroman-carroll","METABASE_CAT_doohickey","1.0000","29.8000"
"METABASE_1926","2024-06-01 19:39:00-03","METABASE_1770","METABASE_191","METABASE_SUP_herman,_gleason_and_renner","METABASE_CAT_gadget","7.0000","18.3686"
"METABASE_1925","2024-11-28 03:50:00-03","METABASE_1770","METABASE_4","METABASE_SUP_regan_bradtke_and_sons","METABASE_CAT_doohickey","3.0000","36.9967"
"METABASE_1924","2026-01-25 20:36:00-03","METABASE_1770","METABASE_107","METABASE_SUP_dora_fay_and_sons","METABASE_CAT_gadget","2.0000","25.0450"
"METABASE_1923","2024-02-06 09:33:00-03","METABASE_1770","METABASE_23","METABASE_SUP_reichert,_johnson_and_roob","METABASE_CAT_widget","2.0000","58.4350"
"METABASE_1922","2025-04-28 03:04:00-03","METABASE_1770","METABASE_171","METABASE_SUP_blake_greenfelder_group","METABASE_CAT_doohickey","4.0000","26.2700"
"METABASE_11375","2025-09-12 08:00:00-03","METABASE_1925","METABASE_98","METABASE_SUP_pacocha-volkman","METABASE_CAT_gizmo","4.0000","28.1050"
"METABASE_11374","2024-11-02 06:31:00-03","METABASE_1925","METABASE_46","METABASE_SUP_una_fadel_group","METABASE_CAT_gadget","3.0000","39.3500"
"METABASE_11373","2022-10-08 14:34:00-03","METABASE_1925","METABASE_104","METABASE_SUP_senger-doyle","METABASE_CAT_widget","5.0000","14.1920"
"METABASE_8054","2023-08-13 21:47:00-03","METABASE_1575","METABASE_114","METABASE_SUP_wisoky,_pagac_and_heaney","METABASE_CAT_doohickey","7.0000","7.4200"
"METABASE_8059","2025-01-28 20:15:00-03","METABASE_1575","METABASE_55","METABASE_SUP_considine,_lehner_and_maggio","METABASE_CAT_gadget","2.0000","47.8850"
"METABASE_8058","2025-03-25 01:09:00-03","METABASE_1575","METABASE_195","METABASE_SUP_ford_runolfsson_group","METABASE_CAT_gadget","1.0000","109.7800"
"METABASE_8057","2025-11-01 02:00:00-03","METABASE_1575","METABASE_190","METABASE_SUP_delphia_bauch_inc","METABASE_CAT_gadget","2.0000","64.2900"
"METABASE_8056","2024-05-17 02:04:00-03","METABASE_1575","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","2.0000","35.0750"
"METABASE_8055","2024-11-19 05:36:00-03","METABASE_1575","METABASE_160","METABASE_SUP_oran_d'amore_inc","METABASE_CAT_gadget","2.0000","23.7950"
"METABASE_14240","2023-06-25 12:56:00-03","METABASE_74","METABASE_199","METABASE_SUP_gulgowski,_grimes_and_mayer","METABASE_CAT_widget","5.0000","15.3900"
"METABASE_14239","2025-09-15 02:11:00-03","METABASE_74","METABASE_159","METABASE_SUP_mueller,_mayert_and_johnston","METABASE_CAT_widget","5.0000","7.1060"
"METABASE_14238","2023-05-08 17:02:00-03","METABASE_74","METABASE_110","METABASE_SUP_stanton-fritsch","METABASE_CAT_widget","4.0000","9.2550"
"METABASE_14237","2025-03-31 03:42:00-03","METABASE_74","METABASE_101","METABASE_SUP_gutmann-breitenberg","METABASE_CAT_gadget","1.0000","139.8200"
"METABASE_14236","2026-03-19 14:35:00-03","METABASE_74","METABASE_72","METABASE_SUP_senger,_mertz_and_murray","METABASE_CAT_widget","1.0000","142.2000"
"METABASE_14235","2025-10-14 03:18:00-03","METABASE_74","METABASE_197","METABASE_SUP_erika_volkman_group","METABASE_CAT_gizmo","7.0000","10.0214"
"METABASE_14234","2025-09-02 21:28:00-03","METABASE_74","METABASE_170","METABASE_SUP_ruecker-jakubowski","METABASE_CAT_widget","5.0000","21.0160"
"METABASE_14233","2023-06-18 04:55:00-03","METABASE_74","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","6.0000","13.7917"
"METABASE_14232","2025-09-14 23:42:00-03","METABASE_74","METABASE_83","METABASE_SUP_mr._johanna_koepp_and_sons","METABASE_CAT_gadget","5.0000","16.3760"
"METABASE_4288","2025-06-04 02:55:00-03","METABASE_250","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","5.0000","21.0400"
"METABASE_4287","2025-11-02 22:58:00-03","METABASE_250","METABASE_87","METABASE_SUP_miss_annamae_kutch_group","METABASE_CAT_widget","2.0000","58.6300"
"METABASE_6322","2025-04-20 17:44:00-03","METABASE_2021","METABASE_199","METABASE_SUP_gulgowski,_grimes_and_mayer","METABASE_CAT_widget","3.0000","38.4767"
"METABASE_6321","2026-03-21 09:01:00-03","METABASE_2021","METABASE_132","METABASE_SUP_marge_effertz_jr._inc","METABASE_CAT_widget","1.0000","127.8800"
"METABASE_6320","2025-12-23 14:53:00-03","METABASE_2021","METABASE_132","METABASE_SUP_marge_effertz_jr._inc","METABASE_CAT_widget","2.0000","63.9400"
"METABASE_14112","2024-07-07 08:55:00-03","METABASE_1876","METABASE_48","METABASE_SUP_kiehn-pacocha","METABASE_CAT_gizmo","4.0000","30.8025"
"METABASE_14111","2025-04-09 11:19:00-03","METABASE_1876","METABASE_47","METABASE_SUP_annetta_wyman_and_sons","METABASE_CAT_doohickey","2.0000","42.0400"
"METABASE_14110","2026-02-06 03:34:00-03","METABASE_1876","METABASE_76","METABASE_SUP_koepp,_ondricka_and_larkin","METABASE_CAT_widget","1.0000","63.8200"
"METABASE_14109","2023-09-23 07:59:00-03","METABASE_1876","METABASE_71","METABASE_SUP_kirlin,_hermann_and_stokes","METABASE_CAT_gadget","3.0000","18.4000"
"METABASE_14108","2023-11-23 04:59:00-03","METABASE_1876","METABASE_97","METABASE_SUP_halvorson,_lockman_and_ruecker","METABASE_CAT_doohickey","2.0000","37.4750"
"METABASE_14107","2024-06-01 21:47:00-03","METABASE_1876","METABASE_59","METABASE_SUP_donnelly,_renner_and_barton","METABASE_CAT_gizmo","5.0000","17.8400"
"METABASE_14106","2025-04-08 07:49:00-03","METABASE_1876","METABASE_108","METABASE_SUP_aufderhar-boehm","METABASE_CAT_gadget","2.0000","25.0450"
"METABASE_14105","2023-12-31 01:14:00-03","METABASE_1876","METABASE_85","METABASE_SUP_reynolds,_gleason_and_brekke","METABASE_CAT_gizmo","1.0000","36.6000"
"METABASE_14104","2025-06-12 04:34:00-03","METABASE_1876","METABASE_4","METABASE_SUP_regan_bradtke_and_sons","METABASE_CAT_doohickey","5.0000","22.1980"
"METABASE_14103","2024-03-05 22:54:00-03","METABASE_1876","METABASE_130","METABASE_SUP_kuphal,_friesen_and_rowe","METABASE_CAT_gizmo","1.0000","75.0300"
"METABASE_14102","2023-07-29 06:28:00-03","METABASE_1876","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","4.0000","20.6875"
"METABASE_14101","2025-11-30 18:54:00-03","METABASE_1876","METABASE_169","METABASE_SUP_kuhlman-mckenzie","METABASE_CAT_doohickey","2.0000","29.7650"
"METABASE_14100","2026-03-18 01:04:00-03","METABASE_1876","METABASE_164","METABASE_SUP_bosco-breitenberg","METABASE_CAT_doohickey","1.0000","92.9700"
"METABASE_14099","2026-01-27 03:53:00-03","METABASE_1876","METABASE_191","METABASE_SUP_herman,_gleason_and_renner","METABASE_CAT_gadget","2.0000","64.2900"
"METABASE_14098","2024-01-19 03:53:00-03","METABASE_1876","METABASE_112","METABASE_SUP_ledner-watsica","METABASE_CAT_doohickey","1.0000","41.3300"
"METABASE_14097","2024-10-19 05:17:00-03","METABASE_1876","METABASE_138","METABASE_SUP_kiel_kassulke_group","METABASE_CAT_doohickey","4.0000","28.4875"
"METABASE_11675","2025-03-18 00:02:00-03","METABASE_123","METABASE_178","METABASE_SUP_halle_kulas_i_llc","METABASE_CAT_widget","1.0000","117.3300"
"METABASE_11674","2025-05-18 23:05:00-03","METABASE_123","METABASE_156","METABASE_SUP_schinner,_schmitt_and_crona","METABASE_CAT_gadget","3.0000","10.2067"
"METABASE_11673","2024-11-05 17:43:00-03","METABASE_123","METABASE_11","METABASE_SUP_upton,_kovacek_and_halvorson","METABASE_CAT_gadget","2.0000","66.2300"
"METABASE_11672","2023-10-19 05:59:00-03","METABASE_123","METABASE_190","METABASE_SUP_delphia_bauch_inc","METABASE_CAT_gadget","6.0000","14.2867"
"METABASE_11671","2023-11-16 13:12:00-03","METABASE_123","METABASE_29","METABASE_SUP_odessa_emmerich_inc","METABASE_CAT_widget","2.0000","41.1900"
"METABASE_11670","2023-10-25 11:11:00-03","METABASE_123","METABASE_43","METABASE_SUP_francis_wolff_group","METABASE_CAT_widget","4.0000","12.7250"
"METABASE_11669","2022-12-30 02:57:00-03","METABASE_123","METABASE_133","METABASE_SUP_hauck,_ernser_and_barton","METABASE_CAT_doohickey","2.0000","22.8250"
"METABASE_11668","2025-08-08 09:40:00-03","METABASE_123","METABASE_101","METABASE_SUP_gutmann-breitenberg","METABASE_CAT_gadget","8.0000","17.4775"
"METABASE_11667","2024-11-16 12:57:00-03","METABASE_123","METABASE_124","METABASE_SUP_zemlak-wiegand","METABASE_CAT_gizmo","3.0000","36.9767"
"METABASE_11666","2023-08-23 19:15:00-03","METABASE_123","METABASE_184","METABASE_SUP_gaylord-lesch","METABASE_CAT_widget","8.0000","9.6750"
"METABASE_11665","2024-11-09 02:02:00-03","METABASE_123","METABASE_29","METABASE_SUP_odessa_emmerich_inc","METABASE_CAT_widget","3.0000","41.1900"
"METABASE_11664","2026-01-08 15:48:00-03","METABASE_123","METABASE_172","METABASE_SUP_heathcote-kirlin","METABASE_CAT_gizmo","2.0000","61.1850"
"METABASE_11663","2024-12-29 08:26:00-03","METABASE_123","METABASE_43","METABASE_SUP_francis_wolff_group","METABASE_CAT_widget","2.0000","38.1750"
"METABASE_11662","2024-04-05 15:31:00-03","METABASE_123","METABASE_21","METABASE_SUP_heaney-windler","METABASE_CAT_gadget","4.0000","15.1450"
"METABASE_11661","2024-07-26 19:46:00-03","METABASE_123","METABASE_84","METABASE_SUP_americo_sipes_and_sons","METABASE_CAT_gizmo","7.0000","11.6971"
"METABASE_11660","2026-03-14 09:20:00-03","METABASE_123","METABASE_143","METABASE_SUP_mcglynn,_fay_and_kertzmann","METABASE_CAT_gizmo","1.0000","61.2000"
"METABASE_12915","2025-04-10 06:57:00-03","METABASE_1367","METABASE_141","METABASE_SUP_nikolaus-hudson","METABASE_CAT_doohickey","3.0000","42.0667"
"METABASE_12914","2022-11-14 21:15:00-03","METABASE_1367","METABASE_15","METABASE_SUP_friesen-anderson","METABASE_CAT_widget","4.0000","6.2750"
"METABASE_12913","2024-10-15 21:07:00-03","METABASE_1367","METABASE_94","METABASE_SUP_nolan-heller","METABASE_CAT_widget","6.0000","18.2033"
"METABASE_12912","2024-03-01 05:24:00-03","METABASE_1367","METABASE_153","METABASE_SUP_wilkinson,_donnelly_and_gulgowski","METABASE_CAT_gadget","1.0000","66.8000"
"METABASE_12911","2024-11-03 06:19:00-03","METABASE_1367","METABASE_81","METABASE_SUP_mason_bashirian_and_sons","METABASE_CAT_gizmo","3.0000","14.6433"
"METABASE_12910","2026-03-11 19:14:00-03","METABASE_1367","METABASE_132","METABASE_SUP_marge_effertz_jr._inc","METABASE_CAT_widget","1.0000","127.8800"
"METABASE_12909","2026-03-08 12:55:00-03","METABASE_1367","METABASE_141","METABASE_SUP_nikolaus-hudson","METABASE_CAT_doohickey","1.0000","126.2000"
"METABASE_12908","2025-01-24 00:07:00-03","METABASE_1367","METABASE_50","METABASE_SUP_hartmann,_mohr_and_stiedemann","METABASE_CAT_widget","2.0000","26.8200"
"METABASE_12907","2024-03-21 07:39:00-03","METABASE_1367","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","1.0000","105.2000"
"METABASE_5097","2026-04-03 18:01:00-03","METABASE_2046","METABASE_178","METABASE_SUP_halle_kulas_i_llc","METABASE_CAT_widget","4.0000","29.3325"
"METABASE_5096","2025-12-17 00:23:00-03","METABASE_2046","METABASE_40","METABASE_SUP_maegan_casper_group","METABASE_CAT_gizmo","3.0000","33.2200"
"METABASE_5095","2024-07-28 13:36:00-03","METABASE_2046","METABASE_13","METABASE_SUP_mr._tanya_stracke_and_sons","METABASE_CAT_gizmo","5.0000","22.5260"
"METABASE_5094","2023-11-26 14:13:00-03","METABASE_2046","METABASE_123","METABASE_SUP_flatley-kunde","METABASE_CAT_gizmo","2.0000","36.9750"
"METABASE_5093","2024-08-17 19:37:00-03","METABASE_2046","METABASE_101","METABASE_SUP_gutmann-breitenberg","METABASE_CAT_gadget","7.0000","19.9743"
"METABASE_5092","2024-03-28 14:37:00-03","METABASE_2046","METABASE_23","METABASE_SUP_reichert,_johnson_and_roob","METABASE_CAT_widget","1.0000","116.8700"
"METABASE_5091","2025-06-24 14:21:00-03","METABASE_2046","METABASE_11","METABASE_SUP_upton,_kovacek_and_halvorson","METABASE_CAT_gadget","63.0000","2.1025"
"METABASE_5090","2023-10-19 15:13:00-03","METABASE_2046","METABASE_45","METABASE_SUP_volkman,_greenfelder_and_kiehn","METABASE_CAT_doohickey","7.0000","11.2429"
"METABASE_5089","2024-05-30 01:16:00-03","METABASE_2046","METABASE_56","METABASE_SUP_hackett-reynolds","METABASE_CAT_doohickey","4.0000","9.0925"
"METABASE_5088","2025-08-27 13:14:00-03","METABASE_2046","METABASE_123","METABASE_SUP_flatley-kunde","METABASE_CAT_gizmo","7.0000","15.8471"
"METABASE_5087","2025-05-15 23:07:00-03","METABASE_2046","METABASE_175","METABASE_SUP_lakin-stroman","METABASE_CAT_doohickey","4.0000","29.3300"
"METABASE_5086","2025-05-22 19:50:00-03","METABASE_2046","METABASE_174","METABASE_SUP_barrows-johns","METABASE_CAT_gadget","3.0000","37.2033"
"METABASE_5085","2024-04-16 01:50:00-03","METABASE_2046","METABASE_149","METABASE_SUP_noah_anderson_and_sons","METABASE_CAT_gadget","2.0000","34.5750"
"METABASE_5084","2024-02-19 19:19:00-03","METABASE_2046","METABASE_16","METABASE_SUP_okuneva,_kutch_and_monahan","METABASE_CAT_gadget","1.0000","66.1100"
"METABASE_5083","2024-08-07 15:42:00-03","METABASE_2046","METABASE_100","METABASE_SUP_legros,_lynch_and_howell","METABASE_CAT_gizmo","7.0000","9.6900"
"METABASE_5082","2026-01-25 14:41:00-03","METABASE_2046","METABASE_149","METABASE_SUP_noah_anderson_and_sons","METABASE_CAT_gadget","2.0000","34.5750"
"METABASE_5081","2023-02-20 20:48:00-03","METABASE_2046","METABASE_156","METABASE_SUP_schinner,_schmitt_and_crona","METABASE_CAT_gadget","2.0000","10.2050"
"METABASE_5080","2024-06-27 12:27:00-03","METABASE_2046","METABASE_57","METABASE_SUP_kuphal,_schowalter_and_bogan","METABASE_CAT_gizmo","4.0000","30.6050"
"METABASE_5079","2024-06-06 05:50:00-03","METABASE_2046","METABASE_86","METABASE_SUP_orn,_hilpert_and_pfannerstill","METABASE_CAT_doohickey","6.0000","15.3850"
"METABASE_5078","2025-02-10 20:21:00-03","METABASE_2046","METABASE_29","METABASE_SUP_odessa_emmerich_inc","METABASE_CAT_widget","2.0000","61.7850"
"METABASE_5077","2023-05-14 22:47:00-03","METABASE_2046","METABASE_184","METABASE_SUP_gaylord-lesch","METABASE_CAT_widget","4.0000","19.3500"
"METABASE_5076","2025-03-29 19:45:00-03","METABASE_2046","METABASE_10","METABASE_SUP_larson,_pfeffer_and_klocko","METABASE_CAT_gizmo","1.0000","47.6800"
"METABASE_5075","2024-10-24 17:39:00-03","METABASE_2046","METABASE_108","METABASE_SUP_aufderhar-boehm","METABASE_CAT_gadget","5.0000","10.0180"
"METABASE_5074","2024-02-20 10:29:00-03","METABASE_2046","METABASE_182","METABASE_SUP_devonte_gleichner_inc","METABASE_CAT_gadget","2.0000","42.2450"
"METABASE_5073","2023-11-16 23:45:00-03","METABASE_2046","METABASE_35","METABASE_SUP_cassin-collins","METABASE_CAT_doohickey","4.0000","11.9225"
"METABASE_5800","2023-08-15 15:17:00-03","METABASE_1745","METABASE_2","METABASE_SUP_balistreri-ankunding","METABASE_CAT_doohickey","6.0000","11.6800"
"METABASE_5799","2025-12-17 09:04:00-03","METABASE_1745","METABASE_72","METABASE_SUP_senger,_mertz_and_murray","METABASE_CAT_widget","2.0000","71.1000"
"METABASE_5798","2023-12-20 20:57:00-03","METABASE_1745","METABASE_134","METABASE_SUP_considine,_bogisich_and_bauch","METABASE_CAT_doohickey","2.0000","14.1650"
